,zipcode
11531,98112
11532,98072
11533,98022
11534,98011
11535,98177
11536,98033
11537,98059
11538,98027
11539,98077
11540,98065
11541,98115
11542,98178
11543,98117
11544,98144
11545,98136
11546,98136
11547,98117
11548,98122
11549,98030
11550,98144
11551,98107
11552,98056
11553,98007
11554,98040
11555,98168
11556,98042
11557,98053
11558,98144
11559,98112
11560,98126
11561,98058
11562,98077
11563,98027
11564,98168
11565,98053
11566,98075
11567,98032
11568,98126
11569,98074
11570,98034
11571,98072
11572,98058
11573,98136
11574,98028
11575,98053
11576,98005
11577,98027
11578,98075
11579,98168
11580,98004
11581,98168
11582,98146
11583,98034
11584,98045
11585,98077
11586,98045
11587,98033
11588,98056
11589,98125
11590,98155
11591,98074
11592,98008
11593,98126
11594,98118
11595,98010
11596,98038
11597,98116
11598,98106
11599,98116
11600,98023
11601,98028
11602,98006
11603,98011
11604,98122
11605,98038
11606,98115
11607,98001
11608,98056
11609,98052
11610,98001
11611,98033
11612,98146
11613,98109
11614,98117
11615,98177
11616,98014
11617,98007
11618,98027
11619,98146
11620,98055
11621,98034
11622,98032
11623,98022
11624,98031
11625,98116
11626,98010
11627,98074
11628,98155
11629,98198
11630,98031
11631,98045
11632,98155
11633,98125
11634,98103
11635,98002
11636,98133
11637,98072
11638,98155
11639,98117
11640,98053
11641,98008
11642,98038
11643,98002
11644,98033
11645,98033
11646,98055
11647,98168
11648,98116
11649,98103
11650,98117
11651,98125
11652,98065
11653,98059
11654,98023
11655,98168
11656,98103
11657,98056
11658,98042
11659,98108
11660,98059
11661,98023
11662,98011
11663,98106
11664,98058
11665,98070
11666,98133
11667,98144
11668,98022
11669,98077
11670,98133
11671,98014
11672,98023
11673,98072
11674,98125
11675,98074
11676,98198
11677,98045
11678,98042
11679,98074
11680,98177
11681,98198
11682,98058
11683,98019
11684,98092
11685,98058
11686,98053
11687,98168
11688,98058
11689,98106
11690,98065
11691,98155
11692,98002
11693,98103
11694,98077
11695,98033
11696,98118
11697,98112
11698,98117
11699,98122
11700,98119
11701,98019
11702,98053
11703,98011
11704,98031
11705,98155
11706,98155
11707,98033
11708,98177
11709,98030
11710,98116
11711,98133
11712,98004
11713,98146
11714,98042
11715,98107
11716,98115
11717,98058
11718,98022
11719,98178
11720,98052
11721,98118
11722,98056
11723,98115
11724,98199
11725,98122
11726,98028
11727,98075
11728,98125
11729,98074
11730,98178
11731,98105
11732,98107
11733,98023
11734,98103
11735,98004
11736,98006
11737,98146
11738,98146
11739,98133
11740,98072
11741,98103
11742,98107
11743,98103
11744,98028
11745,98014
11746,98107
11747,98116
11748,98003
11749,98042
11750,98109
11751,98007
11752,98103
11753,98146
11754,98033
11755,98002
11756,98198
11757,98059
11758,98133
11759,98106
11760,98042
11761,98003
11762,98030
11763,98136
11764,98155
11765,98112
11766,98027
11767,98133
11768,98034
11769,98019
11770,98178
11771,98019
11772,98023
11773,98034
11774,98125
11775,98092
11776,98023
11777,98040
11778,98033
11779,98199
11780,98155
11781,98053
11782,98092
11783,98144
11784,98056
11785,98028
11786,98178
11787,98038
11788,98144
11789,98042
11790,98107
11791,98117
11792,98116
11793,98058
11794,98029
11795,98059
11796,98102
11797,98155
11798,98032
11799,98074
11800,98103
11801,98065
11802,98058
11803,98117
11804,98168
11805,98038
11806,98144
11807,98038
11808,98038
11809,98052
11810,98006
11811,98053
11812,98118
11813,98022
11814,98052
11815,98033
11816,98033
11817,98056
11818,98122
11819,98107
11820,98042
11821,98065
11822,98075
11823,98056
11824,98058
11825,98023
11826,98052
11827,98031
11828,98034
11829,98007
11830,98103
11831,98038
11832,98115
11833,98108
11834,98075
11835,98038
11836,98146
11837,98040
11838,98006
11839,98003
11840,98166
11841,98033
11842,98004
11843,98198
11844,98022
11845,98105
11846,98034
11847,98103
11848,98040
11849,98074
11850,98166
11851,98028
11852,98146
11853,98177
11854,98034
11855,98107
11856,98146
11857,98072
11858,98108
11859,98199
11860,98199
11861,98058
11862,98065
11863,98053
11864,98011
11865,98106
11866,98052
11867,98155
11868,98042
11869,98042
11870,98105
11871,98106
11872,98106
11873,98022
11874,98115
11875,98075
11876,98002
11877,98038
11878,98028
11879,98199
11880,98108
11881,98033
11882,98075
11883,98040
11884,98168
11885,98065
11886,98058
11887,98058
11888,98032
11889,98001
11890,98133
11891,98125
11892,98052
11893,98077
11894,98058
11895,98074
11896,98056
11897,98092
11898,98074
11899,98002
11900,98065
11901,98055
11902,98052
11903,98031
11904,98038
11905,98053
11906,98112
11907,98001
11908,98168
11909,98022
11910,98027
11911,98155
11912,98070
11913,98136
11914,98188
11915,98117
11916,98105
11917,98059
11918,98115
11919,98092
11920,98177
11921,98042
11922,98122
11923,98126
11924,98059
11925,98136
11926,98006
11927,98024
11928,98040
11929,98001
11930,98074
11931,98004
11932,98112
11933,98052
11934,98045
11935,98056
11936,98059
11937,98027
11938,98027
11939,98133
11940,98075
11941,98031
11942,98177
11943,98116
11944,98070
11945,98125
11946,98014
11947,98034
11948,98177
11949,98115
11950,98014
11951,98168
11952,98077
11953,98010
11954,98166
11955,98118
11956,98074
11957,98052
11958,98024
11959,98092
11960,98055
11961,98108
11962,98006
11963,98126
11964,98038
11965,98033
11966,98034
11967,98198
11968,98105
11969,98001
11970,98023
11971,98133
11972,98070
11973,98155
11974,98014
11975,98052
11976,98053
11977,98075
11978,98001
11979,98065
11980,98040
11981,98125
11982,98029
11983,98077
11984,98030
11985,98004
11986,98166
11987,98006
11988,98003
11989,98117
11990,98115
11991,98034
11992,98038
11993,98042
11994,98038
11995,98118
11996,98034
11997,98007
11998,98029
11999,98117
12000,98144
12001,98059
12002,98007
12003,98001
12004,98023
12005,98014
12006,98001
12007,98199
12008,98033
12009,98001
12010,98059
12011,98108
12012,98125
12013,98116
12014,98115
12015,98058
12016,98198
12017,98038
12018,98136
12019,98118
12020,98133
12021,98092
12022,98133
12023,98136
12024,98029
12025,98004
12026,98116
12027,98136
12028,98053
12029,98118
12030,98052
12031,98188
12032,98118
12033,98077
12034,98117
12035,98107
12036,98117
12037,98125
12038,98146
12039,98122
12040,98199
12041,98072
12042,98106
12043,98106
12044,98103
12045,98133
12046,98038
12047,98155
12048,98103
12049,98146
12050,98136
12051,98059
12052,98008
12053,98053
12054,98042
12055,98116
12056,98002
12057,98103
12058,98065
12059,98002
12060,98033
12061,98033
12062,98058
12063,98022
12064,98092
12065,98059
12066,98033
12067,98007
12068,98106
12069,98107
12070,98122
12071,98059
12072,98126
12073,98105
12074,98122
12075,98039
12076,98059
12077,98118
12078,98125
12079,98198
12080,98040
12081,98148
12082,98133
12083,98059
12084,98033
12085,98042
12086,98029
12087,98065
12088,98133
12089,98005
12090,98008
12091,98118
12092,98118
12093,98106
12094,98105
12095,98072
12096,98125
12097,98030
12098,98027
12099,98146
12100,98056
12101,98008
12102,98065
12103,98011
12104,98052
12105,98178
12106,98004
12107,98059
12108,98011
12109,98119
12110,98074
12111,98198
12112,98155
12113,98115
12114,98136
12115,98103
12116,98199
12117,98075
12118,98144
12119,98115
12120,98119
12121,98006
12122,98038
12123,98136
12124,98058
12125,98055
12126,98146
12127,98106
12128,98055
12129,98034
12130,98118
12131,98075
12132,98042
12133,98027
12134,98155
12135,98072
12136,98058
12137,98052
12138,98075
12139,98006
12140,98116
12141,98004
12142,98059
12143,98003
12144,98033
12145,98107
12146,98038
12147,98033
12148,98058
12149,98005
12150,98072
12151,98033
12152,98045
12153,98058
12154,98117
12155,98034
12156,98028
12157,98178
12158,98168
12159,98034
12160,98122
12161,98042
12162,98033
12163,98116
12164,98024
12165,98115
12166,98075
12167,98055
12168,98178
12169,98031
12170,98011
12171,98042
12172,98030
12173,98029
12174,98003
12175,98038
12176,98065
12177,98112
12178,98077
12179,98003
12180,98033
12181,98077
12182,98106
12183,98103
12184,98116
12185,98023
12186,98077
12187,98059
12188,98092
12189,98072
12190,98177
12191,98116
12192,98042
12193,98116
12194,98072
12195,98065
12196,98042
12197,98003
12198,98033
12199,98045
12200,98038
12201,98103
12202,98117
12203,98003
12204,98045
12205,98107
12206,98105
12207,98058
12208,98034
12209,98011
12210,98178
12211,98177
12212,98022
12213,98056
12214,98004
12215,98072
12216,98031
12217,98055
12218,98059
12219,98007
12220,98065
12221,98031
12222,98166
12223,98108
12224,98008
12225,98074
12226,98056
12227,98006
12228,98188
12229,98072
12230,98125
12231,98118
12232,98008
12233,98019
12234,98077
12235,98115
12236,98045
12237,98034
12238,98034
12239,98045
12240,98055
12241,98008
12242,98042
12243,98077
12244,98042
12245,98115
12246,98119
12247,98042
12248,98168
12249,98031
12250,98105
12251,98005
12252,98024
12253,98117
12254,98074
12255,98039
12256,98065
12257,98168
12258,98031
12259,98058
12260,98122
12261,98065
12262,98118
12263,98115
12264,98155
12265,98117
12266,98042
12267,98023
12268,98042
12269,98004
12270,98033
12271,98168
12272,98027
12273,98074
12274,98034
12275,98126
12276,98006
12277,98027
12278,98028
12279,98030
12280,98033
12281,98023
12282,98125
12283,98033
12284,98125
12285,98040
12286,98155
12287,98117
12288,98005
12289,98022
12290,98029
12291,98155
12292,98030
12293,98052
12294,98117
12295,98042
12296,98028
12297,98056
12298,98039
12299,98168
12300,98118
12301,98177
12302,98072
12303,98045
12304,98144
12305,98022
12306,98155
12307,98077
12308,98006
12309,98103
12310,98168
12311,98005
12312,98034
12313,98122
12314,98058
12315,98116
12316,98027
12317,98108
12318,98115
12319,98115
12320,98058
12321,98199
12322,98146
12323,98168
12324,98074
12325,98155
12326,98029
12327,98023
12328,98053
12329,98027
12330,98042
12331,98058
12332,98106
12333,98019
12334,98092
12335,98052
12336,98108
12337,98199
12338,98115
12339,98002
12340,98075
12341,98074
12342,98007
12343,98007
12344,98056
12345,98034
12346,98029
12347,98119
12348,98116
12349,98115
12350,98065
12351,98056
12352,98115
12353,98023
12354,98053
12355,98107
12356,98103
12357,98032
12358,98122
12359,98006
12360,98006
12361,98072
12362,98005
12363,98023
12364,98053
12365,98028
12366,98038
12367,98106
12368,98118
12369,98075
12370,98029
12371,98033
12372,98199
12373,98008
12374,98023
12375,98055
12376,98007
12377,98038
12378,98055
12379,98003
12380,98106
12381,98117
12382,98056
12383,98177
12384,98198
12385,98001
12386,98126
12387,98177
12388,98118
12389,98146
12390,98075
12391,98198
12392,98040
12393,98198
12394,98034
12395,98103
12396,98005
12397,98052
12398,98070
12399,98056
12400,98155
12401,98006
12402,98075
12403,98074
12404,98045
12405,98107
12406,98006
12407,98092
12408,98115
12409,98059
12410,98003
12411,98029
12412,98007
12413,98058
12414,98003
12415,98125
12416,98118
12417,98003
12418,98092
12419,98040
12420,98004
12421,98074
12422,98023
12423,98029
12424,98117
12425,98045
12426,98006
12427,98029
12428,98122
12429,98052
12430,98074
12431,98092
12432,98033
12433,98074
12434,98168
12435,98003
12436,98126
12437,98065
12438,98077
12439,98107
12440,98122
12441,98011
12442,98056
12443,98038
12444,98092
12445,98122
12446,98030
12447,98008
12448,98029
12449,98075
12450,98033
12451,98065
12452,98045
12453,98108
12454,98042
12455,98155
12456,98105
12457,98116
12458,98053
12459,98122
12460,98177
12461,98122
12462,98126
12463,98053
12464,98034
12465,98042
12466,98023
12467,98003
12468,98092
12469,98112
12470,98103
12471,98065
12472,98115
12473,98146
12474,98040
12475,98027
12476,98010
12477,98188
12478,98092
12479,98055
12480,98058
12481,98075
12482,98045
12483,98106
12484,98136
12485,98004
12486,98126
12487,98115
12488,98027
12489,98108
12490,98116
12491,98107
12492,98028
12493,98028
12494,98116
12495,98074
12496,98058
12497,98011
12498,98107
12499,98133
12500,98177
12501,98198
12502,98126
12503,98146
12504,98112
12505,98146
12506,98042
12507,98028
12508,98103
12509,98116
12510,98029
12511,98125
12512,98072
12513,98001
12514,98115
12515,98027
12516,98122
12517,98023
12518,98056
12519,98033
12520,98125
12521,98126
12522,98118
12523,98092
12524,98074
12525,98122
12526,98004
12527,98011
12528,98023
12529,98103
12530,98146
12531,98059
12532,98034
12533,98019
12534,98106
12535,98166
12536,98108
12537,98006
12538,98122
12539,98023
12540,98005
12541,98116
12542,98118
12543,98198
12544,98168
12545,98052
12546,98019
12547,98148
12548,98109
12549,98005
12550,98144
12551,98059
12552,98115
12553,98006
12554,98056
12555,98144
12556,98103
12557,98074
12558,98146
12559,98108
12560,98028
12561,98059
12562,98031
12563,98023
12564,98074
12565,98040
12566,98074
12567,98034
12568,98058
12569,98155
12570,98008
12571,98023
12572,98116
12573,98199
12574,98007
12575,98198
12576,98126
12577,98052
12578,98178
12579,98177
12580,98103
12581,98019
12582,98177
12583,98105
12584,98006
12585,98136
12586,98115
12587,98116
12588,98038
12589,98059
12590,98008
12591,98199
12592,98034
12593,98027
12594,98023
12595,98042
12596,98042
12597,98102
12598,98059
12599,98117
12600,98106
12601,98199
12602,98126
12603,98118
12604,98053
12605,98006
12606,98107
12607,98103
12608,98112
12609,98198
12610,98033
12611,98001
12612,98116
12613,98118
12614,98117
12615,98122
12616,98077
12617,98133
12618,98125
12619,98198
12620,98052
12621,98038
12622,98166
12623,98122
12624,98118
12625,98038
12626,98002
12627,98125
12628,98052
12629,98117
12630,98115
12631,98136
12632,98155
12633,98105
12634,98106
12635,98092
12636,98107
12637,98034
12638,98105
12639,98059
12640,98022
12641,98053
12642,98136
12643,98005
12644,98033
12645,98040
12646,98034
12647,98177
12648,98033
12649,98023
12650,98125
12651,98075
12652,98198
12653,98023
12654,98112
12655,98177
12656,98034
12657,98199
12658,98001
12659,98019
12660,98107
12661,98115
12662,98117
12663,98106
12664,98034
12665,98056
12666,98103
12667,98052
12668,98027
12669,98168
12670,98077
12671,98119
12672,98103
12673,98042
12674,98092
12675,98065
12676,98074
12677,98008
12678,98034
12679,98108
12680,98074
12681,98059
12682,98118
12683,98126
12684,98052
12685,98133
12686,98188
12687,98058
12688,98034
12689,98072
12690,98072
12691,98166
12692,98040
12693,98056
12694,98166
12695,98027
12696,98034
12697,98045
12698,98118
12699,98042
12700,98033
12701,98105
12702,98030
12703,98133
12704,98072
12705,98166
12706,98125
12707,98038
12708,98103
12709,98027
12710,98059
12711,98010
12712,98008
12713,98107
12714,98023
12715,98040
12716,98116
12717,98004
12718,98177
12719,98034
12720,98106
12721,98052
12722,98006
12723,98092
12724,98059
12725,98023
12726,98059
12727,98125
12728,98033
12729,98199
12730,98042
12731,98107
12732,98107
12733,98118
12734,98075
12735,98038
12736,98107
12737,98178
12738,98038
12739,98042
12740,98155
12741,98166
12742,98122
12743,98122
12744,98004
12745,98010
12746,98126
12747,98065
12748,98032
12749,98059
12750,98126
12751,98042
12752,98052
12753,98033
12754,98125
12755,98198
12756,98034
12757,98105
12758,98056
12759,98022
12760,98005
12761,98117
12762,98024
12763,98003
12764,98103
12765,98058
12766,98133
12767,98055
12768,98136
12769,98022
12770,98155
12771,98059
12772,98146
12773,98007
12774,98109
12775,98027
12776,98075
12777,98075
12778,98118
12779,98178
12780,98178
12781,98177
12782,98007
12783,98103
12784,98059
12785,98144
12786,98155
12787,98074
12788,98126
12789,98115
12790,98136
12791,98136
12792,98056
12793,98074
12794,98072
12795,98105
12796,98188
12797,98029
12798,98118
12799,98077
12800,98103
12801,98023
12802,98074
12803,98001
12804,98075
12805,98116
12806,98034
12807,98052
12808,98188
12809,98059
12810,98199
12811,98133
12812,98034
12813,98052
12814,98146
12815,98118
12816,98006
12817,98004
12818,98199
12819,98030
12820,98136
12821,98106
12822,98103
12823,98008
12824,98053
12825,98199
12826,98115
12827,98034
12828,98166
12829,98117
12830,98028
12831,98023
12832,98118
12833,98038
12834,98177
12835,98199
12836,98033
12837,98126
12838,98038
12839,98146
12840,98022
12841,98074
12842,98117
12843,98177
12844,98108
12845,98058
12846,98116
12847,98005
12848,98042
12849,98117
12850,98115
12851,98106
12852,98136
12853,98058
12854,98106
12855,98117
12856,98117
12857,98125
12858,98148
12859,98031
12860,98136
12861,98133
12862,98188
12863,98133
12864,98155
12865,98040
12866,98007
12867,98198
12868,98118
12869,98003
12870,98118
12871,98199
12872,98125
12873,98106
12874,98146
12875,98006
12876,98022
12877,98115
12878,98125
12879,98004
12880,98059
12881,98103
12882,98034
12883,98023
12884,98055
12885,98030
12886,98023
12887,98115
12888,98029
12889,98077
12890,98055
12891,98011
12892,98038
12893,98065
12894,98119
12895,98065
12896,98040
12897,98077
12898,98033
12899,98126
12900,98118
12901,98118
12902,98002
12903,98053
12904,98125
12905,98105
12906,98042
12907,98004
12908,98042
12909,98033
12910,98005
12911,98001
12912,98008
12913,98108
12914,98023
12915,98034
12916,98053
12917,98056
12918,98122
12919,98077
12920,98010
12921,98031
12922,98030
12923,98115
12924,98199
12925,98022
12926,98103
12927,98029
12928,98022
12929,98002
12930,98055
12931,98002
12932,98106
12933,98006
12934,98027
12935,98074
12936,98033
12937,98055
12938,98022
12939,98115
12940,98003
12941,98038
12942,98001
12943,98023
12944,98075
12945,98053
12946,98072
12947,98199
12948,98033
12949,98118
12950,98034
12951,98023
12952,98040
12953,98112
12954,98166
12955,98168
12956,98106
12957,98103
12958,98023
12959,98056
12960,98106
12961,98038
12962,98115
12963,98115
12964,98115
12965,98007
12966,98144
12967,98177
12968,98059
12969,98027
12970,98178
12971,98058
12972,98102
12973,98107
12974,98031
12975,98092
12976,98144
12977,98019
12978,98116
12979,98155
12980,98072
12981,98001
12982,98053
12983,98166
12984,98042
12985,98125
12986,98004
12987,98007
12988,98105
12989,98092
12990,98117
12991,98126
12992,98056
12993,98144
12994,98198
12995,98117
12996,98115
12997,98055
12998,98029
12999,98038
13000,98144
13001,98034
13002,98074
13003,98133
13004,98106
13005,98102
13006,98038
13007,98052
13008,98168
13009,98003
13010,98042
13011,98115
13012,98006
13013,98038
13014,98004
13015,98144
